created_at,entry_id,field1
2019-06-05 04:33:33 UTC,120,0
2019-06-05 04:39:38 UTC,121,0
2019-06-05 04:45:33 UTC,122,0
2019-06-05 04:51:34 UTC,123,0
2019-06-05 04:57:33 UTC,124,0
2019-06-05 05:03:33 UTC,125,0
2019-06-05 05:09:33 UTC,126,0
2019-06-05 05:15:38 UTC,127,0
2019-06-05 05:17:11 UTC,128,0
2019-06-05 05:21:34 UTC,129,0
2019-06-05 05:29:19 UTC,130,0
2019-06-05 05:31:08 UTC,131,0
2019-06-05 05:33:08 UTC,132,0
2019-06-05 05:35:19 UTC,133,0
2019-06-05 05:37:30 UTC,134,0
2019-06-05 05:40:02 UTC,135,0
2019-06-05 05:43:25 UTC,136,0
2019-06-05 05:49:32 UTC,137,0
2019-06-05 05:59:59 UTC,138,0
2019-06-05 06:00:46 UTC,139,0
2019-06-05 06:23:59 UTC,140,0
2019-06-05 06:29:58 UTC,141,0
2019-06-05 06:34:02 UTC,142,0
2019-06-05 06:39:58 UTC,143,0
2019-06-05 06:45:08 UTC,144,0
2019-06-05 06:51:11 UTC,145,0
2019-06-05 07:25:25 UTC,146,0
2019-06-05 07:32:28 UTC,147,0
2019-06-05 07:39:24 UTC,148,1
2019-06-05 07:40:28 UTC,149,0
2019-06-05 08:43:25 UTC,150,1
2019-06-05 08:44:28 UTC,151,0
2019-06-05 08:48:53 UTC,152,0
2019-06-05 09:09:42 UTC,153,0
2019-06-05 09:15:42 UTC,154,0
2019-06-05 09:21:43 UTC,155,0
2019-06-05 09:27:42 UTC,156,0
2019-06-05 09:33:47 UTC,157,0
2019-06-05 09:39:43 UTC,158,0
2019-06-05 09:45:43 UTC,159,0
2019-06-05 09:51:28 UTC,160,1
2019-06-05 09:51:44 UTC,161,1
2019-06-05 09:52:31 UTC,162,0
2019-06-05 09:57:43 UTC,163,0
2019-06-05 10:03:43 UTC,164,0
2019-06-05 10:09:43 UTC,165,0
2019-06-05 10:15:43 UTC,166,0
2019-06-05 10:21:43 UTC,167,0
2019-06-05 10:27:43 UTC,168,0
2019-06-05 10:33:43 UTC,169,0
2019-06-05 10:39:43 UTC,170,0
2019-06-05 10:45:43 UTC,171,0
2019-06-05 10:51:43 UTC,172,0
2019-06-05 10:57:43 UTC,173,0
2019-06-05 11:03:48 UTC,174,0
2019-06-05 11:05:49 UTC,175,1
2019-06-05 11:06:51 UTC,176,0
2019-06-05 11:09:43 UTC,177,0
2019-06-05 11:15:43 UTC,178,0
2019-06-05 11:21:43 UTC,179,0
2019-06-05 11:27:43 UTC,180,0
2019-06-05 11:33:49 UTC,181,0
2019-06-05 11:39:44 UTC,182,0
2019-06-05 11:45:45 UTC,183,0
2019-06-05 11:51:45 UTC,184,0
2019-06-05 11:57:50 UTC,185,0
2019-06-05 12:03:46 UTC,186,0
2019-06-05 12:21:30 UTC,187,1
2019-06-05 12:22:32 UTC,188,0
2019-06-05 13:45:18 UTC,189,1
2019-06-05 13:46:20 UTC,190,0
2019-06-05 14:40:43 UTC,191,0
2019-06-05 14:46:37 UTC,192,0
2019-06-05 15:03:37 UTC,193,0
2019-06-05 15:16:48 UTC,194,1
2019-06-05 15:17:46 UTC,195,0
2019-06-05 15:33:58 UTC,196,0
2019-06-05 15:38:19 UTC,197,0
2019-06-05 15:38:57 UTC,198,0
2019-06-05 15:39:52 UTC,199,0
2019-06-05 15:40:56 UTC,200,0
2019-06-05 15:45:52 UTC,201,0
2019-06-05 15:51:52 UTC,202,0
2019-06-05 15:57:53 UTC,203,0
2019-06-05 16:03:53 UTC,204,0
2019-06-05 16:09:58 UTC,205,0
2019-06-05 16:15:53 UTC,206,0
2019-06-05 16:21:53 UTC,207,0
2019-06-05 16:27:11 UTC,208,0
2019-06-05 16:27:37 UTC,209,0
2019-06-05 16:27:53 UTC,210,0
2019-06-05 16:29:36 UTC,211,0
2019-06-05 16:30:11 UTC,212,0
2019-06-05 16:32:20 UTC,213,0
2019-06-05 16:33:53 UTC,214,0
2019-06-05 16:34:20 UTC,215,0
2019-06-05 16:35:26 UTC,216,0
2019-06-05 16:37:27 UTC,217,0
2019-06-05 16:39:54 UTC,218,0
2019-06-05 16:45:56 UTC,219,0
2019-06-05 16:51:54 UTC,220,0
2019-06-05 16:54:10 UTC,221,1
2019-06-05 16:55:13 UTC,222,0
2019-06-05 16:57:55 UTC,223,0
2019-06-05 17:01:31 UTC,224,0
2019-06-05 17:02:18 UTC,225,0
2019-06-05 17:02:33 UTC,226,0
2019-06-05 17:03:55 UTC,227,0
2019-06-05 17:09:55 UTC,228,0
2019-06-05 17:15:56 UTC,229,0
2019-06-05 17:21:55 UTC,230,0
2019-06-05 17:27:55 UTC,231,0
2019-06-05 17:34:00 UTC,232,0
2019-06-05 17:48:18 UTC,233,0
2019-06-05 18:11:13 UTC,234,0
2019-06-05 18:29:38 UTC,235,0
2019-06-05 18:32:29 UTC,236,0
2019-06-05 18:37:04 UTC,237,1
2019-06-05 18:38:01 UTC,238,0
2019-06-05 18:38:28 UTC,239,0
2019-06-05 19:43:04 UTC,240,0
2019-06-05 19:58:46 UTC,241,0
2019-06-05 20:04:41 UTC,242,0
2019-06-05 20:24:23 UTC,243,1
2019-06-05 20:25:23 UTC,244,0
2019-06-05 20:33:22 UTC,245,0
2019-06-05 20:39:16 UTC,246,0
2019-06-05 20:44:39 UTC,247,0
2019-06-05 20:46:36 UTC,248,0
2019-06-05 20:47:17 UTC,249,0
2019-06-05 20:48:11 UTC,250,0
2019-06-05 20:48:54 UTC,251,0
2019-06-05 20:51:50 UTC,252,0
2019-06-05 20:52:17 UTC,253,0
2019-06-05 20:55:07 UTC,254,0
2019-06-05 20:55:45 UTC,255,0
2019-06-05 20:57:13 UTC,256,0
2019-06-05 21:07:29 UTC,257,0
2019-06-05 21:08:14 UTC,258,0
2019-06-05 21:09:04 UTC,259,0
2019-06-05 21:14:42 UTC,260,0
2019-06-05 21:15:45 UTC,261,0
2019-06-05 21:36:31 UTC,262,1
2019-06-05 21:37:30 UTC,263,0
2019-06-05 21:43:06 UTC,264,0
2019-06-05 21:49:24 UTC,265,1
2019-06-05 21:50:24 UTC,266,0
2019-06-05 21:59:05 UTC,267,1
2019-06-05 22:00:07 UTC,268,0
2019-06-05 22:04:24 UTC,269,0
2019-06-05 22:07:41 UTC,270,1
2019-06-05 22:08:48 UTC,271,0
2019-06-05 22:10:18 UTC,272,0
2019-06-05 22:15:39 UTC,273,1
2019-06-05 22:16:46 UTC,274,0
2019-06-05 22:23:07 UTC,275,1
2019-06-05 22:24:14 UTC,276,0
2019-06-05 22:30:20 UTC,277,1
2019-06-05 22:31:27 UTC,278,0
2019-06-05 22:33:11 UTC,279,0
2019-06-05 22:37:23 UTC,280,1
2019-06-05 22:38:25 UTC,281,0
2019-06-05 22:44:11 UTC,282,1
2019-06-05 22:45:14 UTC,283,0
2019-06-05 22:50:41 UTC,284,1
2019-06-05 22:51:49 UTC,285,0
2019-06-05 22:57:16 UTC,286,1
2019-06-05 22:58:24 UTC,287,0
2019-06-05 23:03:47 UTC,288,1
2019-06-05 23:04:55 UTC,289,0
2019-06-05 23:10:17 UTC,290,1
2019-06-05 23:11:26 UTC,291,0
2019-06-05 23:16:51 UTC,292,1
2019-06-05 23:17:55 UTC,293,0
2019-06-05 23:23:14 UTC,294,1
2019-06-05 23:24:22 UTC,295,0
2019-06-05 23:29:51 UTC,296,1
2019-06-05 23:30:54 UTC,297,0
2019-06-05 23:36:27 UTC,298,1
2019-06-05 23:37:30 UTC,299,0
2019-06-05 23:42:51 UTC,300,1
2019-06-05 23:43:59 UTC,301,0
2019-06-05 23:49:17 UTC,302,1
2019-06-05 23:50:25 UTC,303,0
2019-06-05 23:55:41 UTC,304,1
2019-06-05 23:56:49 UTC,305,0
2019-06-06 00:01:53 UTC,306,1
2019-06-06 00:03:02 UTC,307,0
2019-06-06 00:08:05 UTC,308,1
2019-06-06 00:09:09 UTC,309,0
2019-06-06 00:14:07 UTC,310,1
2019-06-06 00:15:11 UTC,311,0
2019-06-06 00:20:03 UTC,312,1
2019-06-06 00:21:06 UTC,313,0
2019-06-06 00:25:55 UTC,314,1
2019-06-06 00:26:59 UTC,315,0
2019-06-06 00:31:42 UTC,316,1
2019-06-06 00:32:51 UTC,317,0
2019-06-06 00:37:35 UTC,318,1
2019-06-06 00:38:39 UTC,319,0
2019-06-06 00:43:26 UTC,320,1
2019-06-06 00:44:31 UTC,321,0
2019-06-06 00:49:13 UTC,322,1
2019-06-06 00:50:16 UTC,323,0
2019-06-06 00:54:54 UTC,324,1
2019-06-06 00:56:03 UTC,325,0
2019-06-06 01:00:42 UTC,326,1
2019-06-06 01:01:51 UTC,327,0
2019-06-06 01:06:31 UTC,328,1
2019-06-06 01:07:39 UTC,329,0
2019-06-06 01:12:21 UTC,330,1
2019-06-06 01:13:30 UTC,331,0
2019-06-06 01:18:16 UTC,332,1
2019-06-06 01:19:25 UTC,333,0
2019-06-06 01:24:10 UTC,334,1
2019-06-06 01:25:13 UTC,335,0
2019-06-06 01:28:33 UTC,336,0
2019-06-06 01:30:04 UTC,337,1
2019-06-06 01:31:13 UTC,338,0
2019-06-06 01:36:12 UTC,339,1
2019-06-06 01:37:20 UTC,340,0
2019-06-06 01:42:24 UTC,341,1
2019-06-06 01:43:32 UTC,342,0
2019-06-06 01:48:44 UTC,343,1
2019-06-06 01:49:47 UTC,344,0
2019-06-06 01:55:10 UTC,345,1
2019-06-06 01:56:13 UTC,346,0
2019-06-06 02:01:40 UTC,347,1
2019-06-06 02:02:47 UTC,348,0
2019-06-06 02:08:28 UTC,349,1
2019-06-06 02:09:35 UTC,350,0
2019-06-06 02:15:27 UTC,351,1
2019-06-06 02:16:34 UTC,352,0
2019-06-06 02:22:47 UTC,353,1
2019-06-06 02:23:49 UTC,354,0
2019-06-06 02:30:07 UTC,355,1
2019-06-06 02:31:13 UTC,356,0
2019-06-06 02:33:33 UTC,357,0
2019-06-06 02:34:34 UTC,358,0
2019-06-06 02:37:53 UTC,359,1
2019-06-06 02:39:00 UTC,360,0
2019-06-06 02:46:05 UTC,361,1
2019-06-06 02:47:12 UTC,362,0
2019-06-06 02:54:32 UTC,363,1
2019-06-06 02:55:38 UTC,364,0
2019-06-06 03:03:33 UTC,365,1
2019-06-06 03:04:39 UTC,366,0
2019-06-06 03:06:20 UTC,367,0
2019-06-06 03:07:20 UTC,368,0
2019-06-06 03:13:11 UTC,369,1
2019-06-06 03:14:16 UTC,370,0
2019-06-06 03:22:20 UTC,371,0
2019-06-06 03:23:18 UTC,372,1
2019-06-06 03:24:24 UTC,373,0
2019-06-06 03:33:39 UTC,374,0
2019-06-06 03:34:02 UTC,375,1
2019-06-06 03:35:07 UTC,376,0
2019-06-06 03:39:33 UTC,377,0
2019-06-06 03:45:14 UTC,378,1
2019-06-06 03:45:35 UTC,379,1
2019-06-06 03:46:14 UTC,380,0
2019-06-06 03:47:23 UTC,381,0
2019-06-06 03:51:35 UTC,382,0
2019-06-06 03:57:01 UTC,383,1
2019-06-06 03:57:35 UTC,384,1
2019-06-06 03:58:01 UTC,385,0
2019-06-06 04:03:35 UTC,386,0
2019-06-06 04:09:17 UTC,387,1
2019-06-06 04:09:35 UTC,388,1
2019-06-06 04:10:21 UTC,389,0
2019-06-06 04:15:36 UTC,390,0
2019-06-06 04:21:40 UTC,391,0
2019-06-06 04:22:24 UTC,392,1
2019-06-06 04:23:29 UTC,393,0
2019-06-06 04:27:41 UTC,394,0
2019-06-06 04:33:38 UTC,395,0
2019-06-06 04:36:10 UTC,396,1
2019-06-06 04:37:15 UTC,397,0
2019-06-06 04:39:36 UTC,398,0
2019-06-06 04:45:41 UTC,399,0
2019-06-06 04:50:37 UTC,400,1
2019-06-06 04:51:36 UTC,401,1
2019-06-06 04:57:36 UTC,402,0
2019-06-06 05:03:37 UTC,403,0
2019-06-06 05:05:50 UTC,404,1
2019-06-06 05:06:54 UTC,405,0
2019-06-06 05:09:42 UTC,406,0
2019-06-06 05:15:42 UTC,407,0
2019-06-06 05:21:36 UTC,408,1
2019-06-06 05:22:40 UTC,409,0
2019-06-06 05:25:58 UTC,410,0
2019-06-06 05:27:38 UTC,411,0
2019-06-06 05:33:38 UTC,412,0
2019-06-06 05:38:27 UTC,413,1
2019-06-06 05:39:30 UTC,414,0
2019-06-06 05:41:03 UTC,415,0
2019-06-06 05:56:01 UTC,416,1
2019-06-06 05:57:06 UTC,417,0
2019-06-06 05:58:11 UTC,418,0
2019-06-06 06:14:13 UTC,419,1
2019-06-06 06:15:16 UTC,420,0
2019-06-06 06:31:53 UTC,421,0
2019-06-06 06:32:50 UTC,422,1
2019-06-06 06:33:54 UTC,423,0
2019-06-06 06:37:17 UTC,424,0
2019-06-06 06:37:48 UTC,425,0
2019-06-06 06:52:21 UTC,426,1
2019-06-06 06:53:25 UTC,427,0
2019-06-06 07:12:26 UTC,428,1
2019-06-06 07:13:30 UTC,429,0
2019-06-06 07:21:49 UTC,430,0
2019-06-06 07:27:48 UTC,431,0
2019-06-06 07:33:20 UTC,432,1
2019-06-06 07:34:19 UTC,433,0
2019-06-06 07:54:54 UTC,434,1
2019-06-06 07:55:33 UTC,435,1
2019-06-06 07:55:57 UTC,436,0
2019-06-06 08:01:32 UTC,437,0
2019-06-06 08:17:28 UTC,438,1
2019-06-06 08:18:27 UTC,439,0
2019-06-06 08:27:33 UTC,440,0
2019-06-06 08:40:39 UTC,441,1
2019-06-06 08:41:44 UTC,442,0
2019-06-06 09:00:13 UTC,443,0
2019-06-06 09:04:46 UTC,444,1
2019-06-06 09:05:50 UTC,445,0
2019-06-06 09:06:12 UTC,446,0
2019-06-06 09:12:12 UTC,447,0
2019-06-06 09:18:13 UTC,448,0
2019-06-06 09:24:18 UTC,449,0
2019-06-06 09:30:04 UTC,450,1
2019-06-06 09:31:07 UTC,451,0
2019-06-06 09:34:49 UTC,452,0
2019-06-06 09:36:15 UTC,453,0
2019-06-06 09:42:14 UTC,454,0
2019-06-06 09:48:14 UTC,455,0
2019-06-06 09:54:16 UTC,456,0
2019-06-06 09:56:27 UTC,457,1
2019-06-06 09:57:31 UTC,458,0
2019-06-06 10:00:15 UTC,459,0
2019-06-06 10:06:21 UTC,460,0
2019-06-06 10:12:20 UTC,461,0
2019-06-06 10:18:20 UTC,462,0
2019-06-06 10:22:55 UTC,463,1
2019-06-06 10:23:54 UTC,464,0
2019-06-06 10:24:16 UTC,465,0
2019-06-06 10:24:55 UTC,466,0
2019-06-06 10:30:21 UTC,467,0
2019-06-06 10:36:16 UTC,468,0
2019-06-06 10:42:16 UTC,469,0
2019-06-06 10:48:17 UTC,470,0
2019-06-06 10:49:17 UTC,471,1
2019-06-06 10:50:20 UTC,472,0
2019-06-06 10:54:16 UTC,473,0
2019-06-06 11:00:16 UTC,474,0
2019-06-06 11:06:22 UTC,475,0
2019-06-06 11:12:17 UTC,476,0
2019-06-06 11:16:13 UTC,477,1
2019-06-06 11:17:15 UTC,478,0
2019-06-06 11:18:17 UTC,479,0
2019-06-06 11:24:23 UTC,480,0
2019-06-06 11:30:18 UTC,481,0
2019-06-06 11:36:23 UTC,482,0
2019-06-06 11:42:18 UTC,483,0
2019-06-06 11:43:53 UTC,484,1
2019-06-06 11:44:56 UTC,485,0
2019-06-06 11:48:19 UTC,486,0
2019-06-06 11:54:18 UTC,487,0
2019-06-06 12:00:18 UTC,488,0
2019-06-06 12:06:19 UTC,489,0
2019-06-06 12:06:58 UTC,490,0
2019-06-06 12:12:32 UTC,491,1
2019-06-06 12:12:56 UTC,492,1
2019-06-06 12:13:36 UTC,493,0
2019-06-06 12:15:22 UTC,494,0
2019-06-06 12:21:21 UTC,495,0
2019-06-06 12:42:28 UTC,496,1
2019-06-06 12:43:31 UTC,497,0
2019-06-06 13:13:41 UTC,498,1
2019-06-06 13:14:40 UTC,499,0
2019-06-06 13:20:17 UTC,500,0
2019-06-06 13:39:50 UTC,501,0
2019-06-06 13:45:49 UTC,502,0
2019-06-06 13:46:53 UTC,503,0
2019-06-06 14:19:09 UTC,504,1
2019-06-06 14:20:13 UTC,505,0
2019-06-06 14:52:28 UTC,506,0
2019-06-06 14:52:49 UTC,507,0
2019-06-06 14:53:34 UTC,508,1
2019-06-06 14:54:38 UTC,509,0
2019-06-06 14:55:08 UTC,510,0
2019-06-06 14:55:53 UTC,511,0
2019-06-06 14:57:25 UTC,512,0
2019-06-06 14:59:25 UTC,513,0
2019-06-06 15:06:28 UTC,514,0
2019-06-06 15:27:10 UTC,515,0
2019-06-06 15:27:51 UTC,516,0
2019-06-06 15:28:06 UTC,517,0
2019-06-06 15:29:08 UTC,518,1
2019-06-06 15:30:11 UTC,519,0
2019-06-06 15:32:55 UTC,520,0
2019-06-06 15:33:56 UTC,521,0
2019-06-06 15:39:59 UTC,522,0
2019-06-06 15:45:55 UTC,523,0
2019-06-06 15:52:00 UTC,524,0
2019-06-06 15:58:00 UTC,525,0
2019-06-06 16:03:55 UTC,526,0
2019-06-06 16:05:45 UTC,527,1
2019-06-06 16:06:48 UTC,528,0
2019-06-06 16:09:55 UTC,529,0
2019-06-06 16:15:55 UTC,530,0
2019-06-06 16:21:55 UTC,531,0
2019-06-06 16:27:55 UTC,532,0
2019-06-06 16:30:05 UTC,533,0
2019-06-06 16:33:55 UTC,534,0
2019-06-06 16:39:55 UTC,535,0
2019-06-06 16:43:54 UTC,536,1
2019-06-06 16:44:57 UTC,537,0
2019-06-06 16:45:56 UTC,538,0
2019-06-06 16:52:01 UTC,539,0
2019-06-06 16:55:08 UTC,540,0
2019-06-06 16:57:57 UTC,541,0
2019-06-06 17:03:57 UTC,542,0
2019-06-06 17:09:57 UTC,543,0
2019-06-06 17:15:57 UTC,544,0
2019-06-06 17:22:02 UTC,545,0
2019-06-06 17:22:53 UTC,546,1
2019-06-06 17:23:56 UTC,547,0
2019-06-06 17:28:02 UTC,548,0
2019-06-06 17:33:57 UTC,549,0
2019-06-06 17:40:02 UTC,550,0
2019-06-06 17:45:18 UTC,551,0
2019-06-06 17:52:14 UTC,552,0
2019-06-06 17:58:17 UTC,553,0
2019-06-06 18:02:41 UTC,554,1
2019-06-06 18:03:45 UTC,555,0
2019-06-06 18:43:13 UTC,556,1
2019-06-06 18:44:11 UTC,557,0
2019-06-06 19:00:22 UTC,558,0
2019-06-06 19:14:34 UTC,559,0
2019-06-06 19:20:29 UTC,560,0
2019-06-06 19:22:19 UTC,561,0
2019-06-06 19:24:49 UTC,562,1
2019-06-06 19:25:53 UTC,563,0
2019-06-06 19:28:24 UTC,564,0
2019-06-06 19:29:45 UTC,565,0
2019-06-06 19:31:44 UTC,566,0
2019-06-06 19:32:23 UTC,567,0
2019-06-06 19:34:23 UTC,568,0
2019-06-06 19:37:14 UTC,569,0
2019-06-06 19:37:30 UTC,570,0
2019-06-06 19:39:30 UTC,571,0
2019-06-06 20:04:12 UTC,572,0
2019-06-06 20:04:59 UTC,573,0
2019-06-06 20:06:58 UTC,574,1
2019-06-06 20:08:01 UTC,575,0
2019-06-06 20:19:22 UTC,576,0
2019-06-06 20:50:24 UTC,577,1
2019-06-06 20:51:22 UTC,578,0
2019-06-06 21:34:12 UTC,579,1
2019-06-06 21:35:10 UTC,580,0
2019-06-06 22:12:33 UTC,581,0
2019-06-06 22:19:19 UTC,582,1
2019-06-06 22:20:23 UTC,583,0
2019-06-06 22:24:26 UTC,584,0
2019-06-06 23:04:36 UTC,585,1
2019-06-06 23:05:35 UTC,586,0
2019-06-06 23:50:49 UTC,587,1
2019-06-06 23:51:53 UTC,588,0
2019-06-07 00:37:32 UTC,589,1
2019-06-07 00:38:31 UTC,590,0
2019-06-07 00:54:46 UTC,591,0
2019-06-07 01:25:08 UTC,592,1
2019-06-07 01:26:07 UTC,593,0
2019-06-07 01:44:51 UTC,594,0
2019-06-07 02:12:42 UTC,595,1
2019-06-07 02:13:41 UTC,596,0
2019-06-07 02:33:38 UTC,597,0
2019-06-07 02:34:34 UTC,598,0
2019-06-07 02:42:35 UTC,599,0
2019-06-07 02:43:32 UTC,600,0
2019-06-07 02:44:33 UTC,601,0
2019-06-07 02:51:37 UTC,602,0
2019-06-07 02:52:32 UTC,603,0
2019-06-07 03:00:26 UTC,604,1
2019-06-07 03:01:30 UTC,605,0
2019-06-07 03:33:35 UTC,606,0
2019-06-07 03:39:40 UTC,607,0
2019-06-07 03:45:35 UTC,608,0
2019-06-07 03:49:44 UTC,609,1
2019-06-07 03:50:47 UTC,610,0
2019-06-07 03:51:35 UTC,611,0
2019-06-07 03:57:35 UTC,612,0
2019-06-07 04:03:10 UTC,613,0
2019-06-07 04:03:35 UTC,614,0
2019-06-07 04:09:37 UTC,615,0
2019-06-07 04:15:38 UTC,616,0
2019-06-07 04:19:13 UTC,617,0
2019-06-07 04:21:38 UTC,618,0
2019-06-07 04:27:43 UTC,619,0
2019-06-07 04:33:38 UTC,620,0
2019-06-07 04:39:38 UTC,621,0
2019-06-07 04:39:59 UTC,622,1
2019-06-07 04:41:03 UTC,623,0
2019-06-07 04:45:38 UTC,624,0
2019-06-07 04:51:39 UTC,625,0
2019-06-07 04:57:44 UTC,626,0
2019-06-07 05:03:39 UTC,627,0
2019-06-07 05:09:19 UTC,628,0
2019-06-07 05:09:39 UTC,629,0
2019-06-07 05:15:39 UTC,630,0
2019-06-07 05:21:44 UTC,631,0
2019-06-07 05:27:39 UTC,632,0
2019-06-07 05:30:04 UTC,633,1
2019-06-07 05:31:08 UTC,634,0
2019-06-07 05:33:39 UTC,635,0
2019-06-07 05:53:08 UTC,636,0
2019-06-07 05:59:07 UTC,637,0
2019-06-07 06:14:45 UTC,638,0
2019-06-07 06:17:09 UTC,639,1
2019-06-07 06:18:12 UTC,640,0
2019-06-07 06:20:39 UTC,641,0
2019-06-07 07:04:02 UTC,642,1
2019-06-07 07:05:06 UTC,643,0
2019-06-07 07:49:43 UTC,644,1
2019-06-07 07:50:42 UTC,645,0
2019-06-07 08:34:24 UTC,646,1
2019-06-07 08:35:25 UTC,647,0
2019-06-07 09:03:44 UTC,648,0
2019-06-07 09:09:48 UTC,649,0
2019-06-07 09:13:20 UTC,650,0
2019-06-07 09:15:20 UTC,651,0
2019-06-07 09:15:43 UTC,652,0
2019-06-07 09:18:07 UTC,653,1
2019-06-07 09:19:10 UTC,654,0
2019-06-07 09:21:43 UTC,655,0
2019-06-07 09:27:48 UTC,656,0
2019-06-07 09:33:49 UTC,657,0
2019-06-07 09:39:49 UTC,658,0
2019-06-07 09:40:23 UTC,659,0
2019-06-07 09:41:10 UTC,660,0
2019-06-07 09:45:48 UTC,661,0
2019-06-07 09:51:44 UTC,662,0
2019-06-07 09:57:48 UTC,663,0
2019-06-07 10:02:35 UTC,664,1
2019-06-07 10:03:38 UTC,665,0
